Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,2,Ground,2,e,1,45511.4627794186,4.46537548139251E-7,45508.9714027755,-2.49137664305687,0.000385339693841645,6835.33130167315,0,rQ21(2),Excited C(2)  2  2 F2f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,3,Ground,2,e,1,45545.6979435443,3.80009062030782E-6,45543.2065669013,-2.49137664305687,0.0032792891937125,58300.8975589657,0,rQ21(2),Excited B(7)  2  2 F2f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,4,Ground,2,e,1,45749.161438895,1.17936569480802E-7,45746.6700622519,-2.49137664305687,0.000101773393448862,1833.73725289563,0,sQ31(2),Excited C(2)  2  3 F3f - Ground X(0)  2  1 F1e
LinearMolecule,Excited,2,f,1,Ground,2,e,2,45360.6764882283,9.39194016651673E-7,45369.716558546,9.04007031762103,0.000856562942668609,15043.5830608711,0,oQ13(2),Excited C(2)  2  1 F1f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,2,Ground,2,e,2,45499.9313324579,5.3962941320477E-6,45508.9714027755,9.04007031762103,0.00492152366742177,87233.8901094655,0,pQ23(2),Excited C(2)  2  2 F2f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,3,Ground,2,e,2,45534.1664965837,2.60463194969188E-6,45543.2065669013,9.04007031762103,0.00237547425541596,42200.3390187376,0,pQ23(2),Excited B(7)  2  2 F2f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,2,f,4,Ground,2,e,2,45737.6299919343,1.61976367382099E-6,45746.6700622519,9.04007031762103,0.00147725551300056,26596.8392261655,0,qQ3(2),Excited C(2)  2  3 F3f - Ground X(0)  2  3 F3e
LinearMolecule,Excited,3,e,1,Ground,2,e,1,45374.9184740167,4.67767804415633E-7,45372.4270973737,-2.49137664305687,0.000403660349042559,5068.61222990596,0,rR1(2),Excited C(2)  3  2 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,2,Ground,2,e,1,45513.5953377522,0.0000156147066313029,45511.1039611092,-2.49137664305687,0.0134747151674175,170753.033498857,0,rR1(2),Excited B(7)  3  2 F1e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,3,Ground,2,e,1,45524.5940671528,0.0000185741164130105,45522.1026905097,-2.49137664305687,0.0160285386118001,203262.646661999,0,tR31(2),Excited B(7)  3  4 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,4,Ground,2,e,1,45548.8272413934,4.40885929107596E-9,45546.3358647503,-2.49137664305687,3.80462627721578E-6,48.3246819367628,0,sR21(2),Excited C(2)  3  3 F2e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,5,Ground,2,e,1,45755.8188509082,1.50341255361666E-7,45753.3274742651,-2.49137664305687,0.000129737025596707,1670.43020826794,0,tR31(2),Excited C(2)  3  4 F3e - Ground X(0)  2  1 F1e
LinearMolecule,Excited,3,e,1,Ground,2,e,2,45363.3870270561,2.07784478190958E-6,45372.4270973737,9.04007031762103,0.00189503426261837,23777.1002700895,0,pR13(2),Excited C(2)  3  2 F1e - Ground X(0)  2  3 F3e
