Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,5,e,5,Ground,4,e,1,41450.225513877,0.000450959130099362,42029.4469295176,579.221415640659,0.404224442660492,2462260.63215393,0,sR21(4),Excited App(14)  5  5 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,2,Ground,4,e,2,41391.1140473706,0.0000583568271309602,41986.1251063933,595.011059022705,0.0564240706932663,342228.772291596,0,pR13(4),Excited B(v=1)  5  4 F1e - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,4,Ground,4,e,2,41414.3519743597,0.00129946349292992,42009.3630333824,595.011059022705,1.25642574473514,7633438.21269117,0,rR3(4),Excited B(v=1)  5  6 F3e - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,5,Ground,4,e,2,41434.4358704949,0.000311557676993676,42029.4469295176,595.011059022705,0.301239002461027,1832847.15221686,0,qR23(4),Excited App(14)  5  5 F2e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,f,2,Ground,4,f,1,41400.3244026281,0.000947274419791397,41991.9986917094,591.674289081329,0.901360627737331,8596768.23994697,0,pP2(4),Excited B(v=1)  3  3 F2f - Ground v=0  4  4 F2f
LinearMolecule,Excited,3,f,4,Ground,4,f,1,41416.0761758656,3.87112951204178E-6,42007.7504649469,591.674289081329,0.0036834983127644,35171.6489731975,0,oP12(4),Excited App(14)  3  2 F1f - Ground v=0  4  4 F2f
LinearMolecule,Excited,3,f,5,Ground,4,f,1,41429.323809089,0.000362527345098054,42020.9980981703,591.674289081329,0.344955873949905,3296950.92000011,0,qP32(4),Excited App(14)  3  4 F3f - Ground v=0  4  4 F2f
LinearMolecule,Excited,4,e,2,Ground,4,f,1,41394.087965446,6.92238435695047E-6,41985.7622545273,591.674289081329,0.00658686076500831,48839.8555853434,0,pQ12(4),Excited B(v=1)  4  3 F1e - Ground v=0  4  4 F2f
LinearMolecule,Excited,4,e,4,Ground,4,f,1,41412.8652301201,0.000148159581017627,42004.5395192015,591.674289081329,0.140978379824462,1046741.12048074,0,rQ32(4),Excited B(v=1)  4  5 F3e - Ground v=0  4  4 F2f
LinearMolecule,Excited,4,e,5,Ground,4,f,1,41430.5156096833,2.5587819536019E-6,42022.1898987646,591.674289081329,0.00243475941053012,18100.8096279747,0,qQ2(4),Excited App(14)  4  4 F2e - Ground v=0  4  4 F2f
LinearMolecule,Excited,5,f,2,Ground,4,f,1,41400.5828489231,0.00100864335268336,41992.2571380044,591.674289081329,0.959755047262832,5825195.80301593,0,rR2(4),Excited B(v=1)  5  5 F2f - Ground v=0  4  4 F2f
LinearMolecule,Excited,5,f,4,Ground,4,f,1,41420.6910081341,8.59843238357199E-6,42012.3652972154,591.674289081329,0.00818167180374212,49730.7296461089,0,qR12(4),Excited App(14)  5  4 F1f - Ground v=0  4  4 F2f
LinearMolecule,Excited,5,f,5,Ground,4,f,1,41442.5619933655,0.000664259519766973,42034.2362824468,591.674289081329,0.632063280933425,3847964.93608367,0,sR32(4),Excited App(14)  5  6 F3f - Ground v=0  4  4 F2f
LinearMolecule,Excited,4,f,2,Ground,5,f,1,41392.9980554156,0.00106197566676057,41991.8513341528,598.853278737211,1.04589973292494,7754461.32727795,0,pP2(5),Excited B(v=1)  4  4 F2f - Ground v=0  5  5 F2f
LinearMolecule,Excited,4,f,4,Ground,5,f,1,41410.9440409023,6.88381546093272E-6,42009.7973196395,598.853278737211,0.00677960990768855,50330.4753720482,0,oP12(5),Excited App(14)  4  3 F1f - Ground v=0  5  5 F2f
LinearMolecule,Excited,4,f,5,Ground,5,f,1,41428.2949901372,0.000555733213739012,42027.1482688744,598.853278737211,0.547320657167371,4068309.1998915,0,qP32(5),Excited App(14)  4  5 F3f - Ground v=0  5  5 F2f
