Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,1,Ground,3,f,3,49977.6620839678,0.000010714356237581,49997.4525901467,19.7905061788605,0.01469475692646,345178.433676997,0,nP13f(3),Excited B(0)  2  1 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,2,Ground,3,f,3,49988.8182950802,0.000102848295134198,50008.608801259,19.7905061788605,0.141056603288662,3315625.49999654,0,oP23f(3),Excited B(0)  2  2 F2f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,3,Ground,3,f,3,49996.1481024154,0.000424218575377327,50015.9386085943,19.7905061788605,0.581816462942845,13681984.1082413,0,pP3f(3),Excited B(0)  2  3 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,1,Ground,3,f,1,49997.5309215444,0.000017446733821716,50002.818721502,5.28779995766989,0.0223204831811632,374951.130396489,0,qQ1f(3),Excited B(0)  3  2 F1e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,2,Ground,3,f,1,50009.4025907339,0.0000893957711623617,50014.6903906916,5.28779995766989,0.114368501697033,1922590.68447198,0,rQ21f(3),Excited B(0)  3  3 F2e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,3,Ground,3,f,1,50019.0030878487,1.49494580036552E-6,50024.2908878064,5.28779995766989,0.00191255927526538,32169.5807943643,0,sQ31f(3),Excited B(0)  3  4 F3e - Ground X(0)  3  2 F1f
LinearMolecule,Excited,3,e,1,Ground,3,f,2,49989.9370276386,0.000016109319944997,50002.818721502,12.8816938634696,0.0213738893362995,358886.174382004,0,pQ12f(3),Excited B(0)  3  2 F1e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,2,Ground,3,f,2,50001.8086968281,0.000157784005679091,50014.6903906916,12.8816938634696,0.209348246104597,3517643.89400005,0,qQ2f(3),Excited B(0)  3  3 F2e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,3,Ground,3,f,2,50011.4091939429,0.00010826193843751,50024.2908878064,12.8816938634696,0.143642233154307,2414987.165035,0,rQ32f(3),Excited B(0)  3  4 F3e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,1,Ground,3,f,3,49983.0282153232,1.88663022450826E-6,50002.818721502,19.7905061788605,0.00258751640738061,43428.6378314673,0,oQ13f(3),Excited B(0)  3  2 F1e - Ground X(0)  3  4 F3f
