Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,1,Ground,3,f,1,43961.1747304163,0.000029995111863948,43973.3148392914,12.1401088751653,0.0277658692449819,443887.156965691,0,oP12(3),Excited C(0)  2  1 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,2,Ground,3,f,1,44143.2521541792,5.05421088198395E-8,44155.3922630544,12.1401088751653,0.0000467858093419559,757.287105205683,0,pP2(3),Excited C(0)  2  2 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,44327.670580779,0.000180010181519881,44339.8106896542,12.1401088751653,0.166631789390121,2731090.08402213,0,qP32(3),Excited C(0)  2  3 F3f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,1,Ground,3,f,1,43964.5462941263,0.000262414623450873,43976.6864030015,12.1401088751653,0.242911916973564,2774482.63424549,0,pQ12(3),Excited C(0)  3  2 F1e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,2,Ground,3,f,1,44146.6520398778,3.39878327242504E-7,44158.7921487529,12.1401088751653,0.000314618503048864,3638.33750505686,0,qQ2(3),Excited C(0)  3  3 F2e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,3,e,3,Ground,3,f,1,44329.1403793704,0.00031489904582667,44341.2804882456,12.1401088751653,0.29149568674561,3412914.93875872,0,rQ32(3),Excited C(0)  3  4 F3e - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,1,Ground,3,f,1,43969.0404147924,0.000337318672206958,43981.1805236676,12.1401088751653,0.312249082079488,2774744.92883609,0,qR12(3),Excited C(0)  4  3 F1f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,2,Ground,3,f,1,44151.185325849,4.47440082309762E-7,44163.3254347241,12.1401088751653,0.000414186247303483,3726.52217785167,0,rR2(3),Excited C(0)  4  4 F2f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,4,f,3,Ground,3,f,1,44335.6706047331,0.000134859517569193,44347.8107136083,12.1401088751653,0.124836731673209,1137321.28887902,0,sR32(3),Excited C(0)  4  5 F3f - Ground X(0)  3  3 F2f
LinearMolecule,Excited,2,e,1,Ground,3,e,1,43972.4939290781,5.77304049093081E-6,43973.314839283,0.820910204846057,0.00506161690368562,80981.5346891199,0,pP1(3),Excited C(0)  2  1 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,2,Ground,3,e,1,44154.5710420424,0.000160268826434867,44155.3919522472,0.820910204846057,0.140518571156909,2276219.67659638,0,qP21(3),Excited C(0)  2  2 F2e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,3,Ground,3,e,1,44337.030090265,0.0000292113078659304,44337.8510004698,0.820910204846057,0.0256115386519865,420038.311638482,0,rP31(3),Excited C(0)  2  3 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,2,e,1,Ground,3,e,2,43958.972039198,0.0000243076291580316,43973.314839283,14.3428000850039,0.0227400414219501,363485.653201668,0,nP13(3),Excited C(0)  2  1 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,2,Ground,3,e,2,44141.0491521622,0.0000279156103568508,44155.3919522472,14.3428000850039,0.026115345585814,422646.395474552,0,oP23(3),Excited C(0)  2  2 F2e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,2,e,3,Ground,3,e,2,44323.5082003848,0.000150788262540914,44337.8510004698,14.3428000850039,0.141063997390766,2311383.49084109,0,pP3(3),Excited C(0)  2  3 F3e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,1,Ground,3,e,1,43975.865492839,0.0000505042811809973,43976.6864030438,0.820910204846057,0.044280535315111,506152.576407334,0,qQ1(3),Excited C(0)  3  2 F1f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,2,Ground,3,e,1,44157.9718596952,0.00055757548649718,44158.7927699,0.820910204846057,0.488864318892006,5657715.40716394,0,rQ21(3),Excited C(0)  3  3 F2f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,3,Ground,3,e,1,44342.4189568513,0.0000482107310364638,44343.2398670561,0.820910204846057,0.0422696240458659,495349.72990663,0,sQ31(3),Excited C(0)  3  4 F3f - Ground X(0)  3  2 F1e
LinearMolecule,Excited,3,f,1,Ground,3,e,2,43962.3436029588,0.000212658554236854,43976.6864030438,14.3428000850039,0.198944302656527,2271953.39232157,0,oQ13(3),Excited C(0)  3  2 F1f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,2,Ground,3,e,2,44144.449969815,0.00010062096559354,44158.7927699,14.3428000850039,0.094131966167407,1088405.83776343,0,pQ23(3),Excited C(0)  3  3 F2f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,f,3,Ground,3,e,2,44328.8970669711,0.000266768591262915,44343.2398670561,14.3428000850039,0.249564808478639,2921928.09973498,0,qQ3(3),Excited C(0)  3  4 F3f - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,1,Ground,3,e,1,43980.3596133359,0.0000649175231442735,43981.1805235407,0.820910204846057,0.0569176039919786,506178.70592608,0,rR1(3),Excited C(0)  4  3 F1e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,2,Ground,3,e,1,44162.503490311,0.000395180600603755,44163.3244005159,0.820910204846057,0.346481686932027,3119767.8094219,0,sR21(3),Excited C(0)  4  4 F2e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,3,Ground,3,e,1,44345.0308377386,0.0000190029422124895,44345.8517479434,0.820910204846057,0.0166611707770977,151887.25479687,0,tR31(3),Excited C(0)  4  5 F3e - Ground X(0)  3  2 F1e
LinearMolecule,Excited,4,e,1,Ground,3,e,2,43966.8377234557,0.00027336242121882,43981.1805235407,14.3428000850039,0.255733405397399,2272187.08181176,0,pR13(3),Excited C(0)  4  3 F1e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,2,Ground,3,e,2,44148.9816004309,0.0000745890048710307,44163.3244005159,14.3428000850039,0.0697787945242218,627720.721969666,0,qR23(3),Excited C(0)  4  4 F2e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,4,e,3,Ground,3,e,2,44331.5089478584,0.000116079947015648,44345.8517479434,14.3428000850039,0.108594005043944,989063.842801039,0,rR3(3),Excited C(0)  4  5 F3e - Ground X(0)  3  4 F3e
LinearMolecule,Excited,3,e,1,Ground,4,e,1,43971.2563496822,0.0000166617768612088,43976.6864030015,5.43005331924162,0.014935030238945,170662.511399941,0,pP1(4),Excited C(0)  3  2 F1e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,3,e,2,Ground,4,e,1,44153.3620954337,0.000221697045028247,44158.7921487529,5.43005331924162,0.198721426829947,2299118.92322357,0,qP21(4),Excited C(0)  3  3 F2e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,3,e,3,Ground,4,e,1,44335.8504349263,0.0000454569412395051,44341.2804882456,5.43005331924162,0.0407460019202717,477282.525374272,0,rP31(4),Excited C(0)  3  4 F3e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,3,e,1,Ground,4,e,2,43955.46631062,0.0000492810150976663,43976.6864030015,21.220092381491,0.0476488713690508,543897.04074,0,nP13(4),Excited C(0)  3  2 F1e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,3,e,2,Ground,4,e,2,44137.5720563714,0.0000529000953784128,44158.7921487529,21.220092381491,0.0511480909048051,591126.119649503,0,oP23(4),Excited C(0)  3  3 F2e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,3,e,3,Ground,4,e,2,44320.0603958641,0.000173375971229905,44341.2804882456,21.220092381491,0.167633912070314,1961500.00425672,0,pP3(4),Excited C(0)  3  4 F3e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,4,f,1,Ground,4,e,1,43975.7504703483,0.0000899498729353764,43981.1805236676,5.43005331924162,0.0806278996213636,716813.306236633,0,qQ1(4),Excited C(0)  4  3 F1f - Ground X(0)  4  3 F1e
LinearMolecule,Excited,4,f,2,Ground,4,e,1,44157.8953814049,0.000660213392943916,44163.3254347241,5.43005331924162,0.591792044144472,5326907.48316944,0,rQ21(4),Excited C(0)  4  4 F2f - Ground X(0)  4  3 F1e
LinearMolecule,Excited,4,f,3,Ground,4,e,1,44342.3806602891,0.0000777090201032727,44347.8107136083,5.43005331924162,0.06965563005367,634883.697739198,0,sQ31(4),Excited C(0)  4  5 F3f - Ground X(0)  4  3 F1e
LinearMolecule,Excited,4,f,1,Ground,4,e,2,43959.9604312861,0.000266063206926851,43981.1805236676,21.220092381491,0.257251428319199,2284602.28254153,0,oQ13(4),Excited C(0)  4  3 F1f - Ground X(0)  4  5 F3e
LinearMolecule,Excited,4,f,2,Ground,4,e,2,44142.1053423426,0.000162849861589306,44163.3254347241,21.220092381491,0.157456417891523,1415795.1775702,0,pQ23(4),Excited C(0)  4  4 F2f - Ground X(0)  4  5 F3e
LinearMolecule,Excited,4,f,3,Ground,4,e,2,44326.5906212268,0.000316188462815996,44347.8107136083,21.220092381491,0.305716579969773,2783510.80903657,0,qQ3(4),Excited C(0)  4  5 F3f - Ground X(0)  4  5 F3e
LinearMolecule,Excited,5,e,1,Ground,4,e,1,43981.3660351489,0.000093251261082888,43986.7960884681,5.43005331924162,0.0835871477390342,608242.00045223,0,rR1(4),Excited C(0)  5  4 F1e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,5,e,2,Ground,4,e,1,44163.5575025763,0.00043626473381914,44168.9875558956,5.43005331924162,0.39105234970128,2881096.51129107,0,sR21(4),Excited C(0)  5  5 F2e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,5,e,3,Ground,4,e,1,44346.1335343171,0.0000322217805048147,44351.5635876363,5.43005331924162,0.0288824697510167,215442.989015213,0,tR31(4),Excited C(0)  5  6 F3e - Ground X(0)  4  3 F1e
LinearMolecule,Excited,5,e,1,Ground,4,e,2,43965.5759960867,0.000275848979225051,43986.7960884681,21.220092381491,0.26671310447501,1938712.5142095,0,pR13(4),Excited C(0)  5  4 F1e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,5,e,2,Ground,4,e,2,44147.7674635141,0.000111901412293598,44168.9875558956,21.220092381491,0.108195336273527,796279.504426417,0,qR23(4),Excited C(0)  5  5 F2e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,5,e,3,Ground,4,e,2,44330.3434952548,0.000142971343446871,44351.5635876363,21.220092381491,0.1382362587268,1030044.57268888,0,rR3(4),Excited C(0)  5  6 F3e - Ground X(0)  4  5 F3e
LinearMolecule,Excited,3,f,1,Ground,4,f,1,43958.8029408319,0.0000656308010826324,43976.6864030438,17.8834622119867,0.0624497925316245,713007.297588061,0,oP12(4),Excited C(0)  3  2 F1f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,3,f,2,Ground,4,f,1,44140.909307688,1.55790273696724E-7,44158.7927699,17.8834622119867,0.000148239395380167,1713.61345612304,0,pP2(4),Excited C(0)  3  3 F2f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,3,f,3,Ground,4,f,1,44325.3564048441,0.000218842194520662,44343.2398670561,17.8834622119867,0.208235301406329,2437454.21827333,0,qP32(4),Excited C(0)  3  4 F3f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,4,e,1,Ground,4,f,1,43963.2970613287,0.000354329585051997,43981.1805235407,17.8834622119867,0.337155858366772,2994900.57403795,0,pQ12(4),Excited C(0)  4  3 F1e - Ground X(0)  4  4 F2f
LinearMolecule,Excited,4,e,2,Ground,4,f,1,44145.4409383039,7.60290711329468E-7,44163.3244005159,17.8834622119867,0.000723440768709601,6506.41094017461,0,qQ2(4),Excited C(0)  4  4 F2e - Ground X(0)  4  4 F2f
LinearMolecule,Excited,4,e,3,Ground,4,f,1,44327.9682857314,0.000393702776313065,44345.8517479434,17.8834622119867,0.374620700864518,3411192.15668887,0,rQ32(4),Excited C(0)  4  5 F3e - Ground X(0)  4  4 F2f
LinearMolecule,Excited,5,f,1,Ground,4,f,1,43968.9126265515,0.000367356013055717,43986.7960887635,17.8834622119867,0.349550918503799,2541431.34081463,0,qR12(4),Excited C(0)  5  4 F1f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,5,f,2,Ground,4,f,1,44151.1056430551,8.00977453612576E-7,44168.9891052671,17.8834622119867,0.000762155496740555,5610.46806660029,0,rR2(4),Excited C(0)  5  5 F2f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,5,f,3,Ground,4,f,1,44335.6385757575,0.000174827154856007,44353.5220379695,17.8834622119867,0.166353592666127,1240000.45980426,0,sR32(4),Excited C(0)  5  6 F3f - Ground X(0)  4  4 F2f
LinearMolecule,Excited,4,f,1,Ground,5,f,1,43956.1180734168,0.000101406538969086,43981.1805236676,25.0624502508133,0.09987158997995,886708.539543329,0,oP12(5),Excited C(0)  4  3 F1f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,4,f,2,Ground,5,f,1,44138.2629844733,3.42536551314268E-7,44163.3254347241,25.0624502508133,0.000337351716701757,3032.56118162414,0,pP2(5),Excited C(0)  4  4 F2f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,4,f,3,Ground,5,f,1,44322.7482633575,0.000253630153410524,44347.8107136083,25.0624502508133,0.249791058303348,2273724.62317475,0,qP32(5),Excited C(0)  4  5 F3f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,5,e,1,Ground,5,f,1,43961.7336382173,0.000433677247247475,43986.7960884681,25.0624502508133,0.427112853481146,3103829.31262799,0,pQ12(5),Excited C(0)  5  4 F1e - Ground X(0)  5  5 F2f
LinearMolecule,Excited,5,e,2,Ground,5,f,1,44143.9251056447,1.39267321520472E-6,44168.9875558956,25.0624502508133,0.00137159289468884,10091.8043668953,0,qQ2(5),Excited C(0)  5  5 F2e - Ground X(0)  5  5 F2f
LinearMolecule,Excited,5,e,3,Ground,5,f,1,44326.5011373855,0.000464660032148151,44351.5635876363,25.0624502508133,0.457626664735277,3409042.65621092,0,rQ32(5),Excited C(0)  5  6 F3e - Ground X(0)  5  5 F2f
LinearMolecule,Excited,6,f,1,Ground,5,f,1,43968.4692574898,0.000394128050568161,43993.5317077406,25.0624502508133,0.388162296693117,2387907.37813256,0,qR12(5),Excited C(0)  6  5 F1f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,6,f,2,Ground,5,f,1,44150.7198909539,1.27778421553899E-6,44175.7823412047,25.0624502508133,0.00125844292246347,7838.39203251648,0,rR2(5),Excited C(0)  6  6 F2f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,6,f,3,Ground,5,f,1,44335.3099008039,0.000210995230455574,44360.3723510547,25.0624502508133,0.207801482606642,1310623.58079765,0,sR32(5),Excited C(0)  6  7 F3f - Ground X(0)  5  5 F2f
LinearMolecule,Excited,4,e,1,Ground,5,e,1,43969.7928370263,0.0000310065791268376,43981.1805235407,11.3876865144399,0.028598777207465,254150.902322983,0,pP1(5),Excited C(0)  4  3 F1e - Ground X(0)  5  4 F1e
LinearMolecule,Excited,4,e,2,Ground,5,e,1,44151.9367140014,0.00027327950061546,44163.3244005159,11.3876865144399,0.252058104233247,2267936.41502604,0,qP21(5),Excited C(0)  4  4 F2e - Ground X(0)  5  4 F1e
LinearMolecule,Excited,4,e,3,Ground,5,e,1,44334.464061429,0.0000616285626537184,44345.8517479434,11.3876865144399,0.0568428244128507,517822.563904751,0,rP31(5),Excited C(0)  4  5 F3e - Ground X(0)  5  4 F1e
LinearMolecule,Excited,4,e,1,Ground,5,e,2,43951.5604273552,0.0000711229749299149,43981.1805235407,29.6200961854961,0.0715943550363855,635451.793704348,0,nP13(5),Excited C(0)  4  3 F1e - Ground X(0)  5  6 F3e
LinearMolecule,Excited,4,e,2,Ground,5,e,2,44133.7043043304,0.0000804249429953454,44163.3244005159,29.6200961854961,0.0809579735417955,727531.337324341,0,oP23(5),Excited C(0)  4  4 F2e - Ground X(0)  5  6 F3e
LinearMolecule,Excited,4,e,3,Ground,5,e,2,44316.2316517579,0.000192008727073703,44345.8517479434,29.6200961854961,0.19328129890159,1758568.29974938,0,pP3(5),Excited C(0)  4  5 F3e - Ground X(0)  5  6 F3e
LinearMolecule,Excited,5,f,1,Ground,5,e,1,43975.4084022491,0.000132594784445711,43986.7960887635,11.3876865144399,0.122298196254502,889570.666304714,0,qQ1(5),Excited C(0)  5  4 F1f - Ground X(0)  5  4 F1e
LinearMolecule,Excited,5,f,2,Ground,5,e,1,44157.6014187526,0.00074518812694208,44168.9891052671,11.3876865144399,0.687320878994311,5061820.25624346,0,rQ21(5),Excited C(0)  5  5 F2f - Ground X(0)  5  4 F1e
