Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,4,e,2,Ground,3,e,1,41411.2423791456,0.00100661990044362,41985.8546827084,574.612303562715,0.882573410965251,6552191.05422882,0,rR1(3),Excited B(v=1)  4  3 F1e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,3,Ground,3,e,1,41423.3293423612,5.19695624425651E-8,41997.9416459239,574.612303562715,0.0000455653161348116,338.571444322727,0,sR21(3),Excited A(10)  4  4 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,4,Ground,3,e,1,41429.7455602409,0.000144549088016198,42004.3578638036,574.612303562715,0.126736200631588,942146.447416117,0,tR31(3),Excited B(v=1)  4  5 F3e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,5,Ground,3,e,1,41447.6662138349,0.000354028894842935,42022.2785173976,574.612303562715,0.310401661207061,2310495.97052412,0,sR21(3),Excited App(14)  4  4 F2e - Ground v=0  3  2 F1e
LinearMolecule,Excited,4,e,2,Ground,3,e,2,41397.7209481335,0.0000315137676172167,41985.8546827084,588.133734574904,0.0294814392235355,218654.748041669,0,pR13(3),Excited B(v=1)  4  3 F1e - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,3,Ground,3,e,2,41409.807911349,2.24489230812461E-9,41997.9416459239,588.133734574904,2.10011880995153E-6,15.5895811010152,0,qR23(3),Excited A(10)  4  4 F2e - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,4,Ground,3,e,2,41416.2241292287,0.00112854734664418,42004.3578638036,588.133734574904,1.05576713057933,7840803.6192537,0,rR3(3),Excited B(v=1)  4  5 F3e - Ground v=0  3  4 F3e
LinearMolecule,Excited,4,e,5,Ground,3,e,2,41434.1447828227,0.000190617732792502,42022.2785173976,588.133734574904,0.178324761815535,1326073.88843434,0,qR23(3),Excited App(14)  4  4 F2e - Ground v=0  3  4 F3e
LinearMolecule,Excited,3,e,2,Ground,4,e,1,41406.8527912135,0.00104749549956399,41986.0742068542,579.221415640659,0.938939376628951,8959414.35262761,0,pP1(4),Excited B(v=1)  3  2 F1e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,3,Ground,4,e,1,41415.0252022139,9.68646998245747E-8,41994.2466178546,579.221415640659,0.0000868262258964296,828.991573864097,0,qP21(4),Excited A(10)  3  3 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,4,Ground,4,e,1,41421.24788663,0.000159605662635672,42000.4693022706,579.221415640659,0.143065093304903,1366559.73667513,0,rP31(4),Excited B(v=1)  3  4 F3e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,5,Ground,4,e,1,41436.7708885206,0.000260642278086126,42015.9923041613,579.221415640659,0.233630882625463,2234155.33109742,0,qP21(4),Excited App(14)  3  3 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,3,e,2,Ground,4,e,2,41391.0631478315,0.0000589693757365536,41986.0742068542,595.011059022705,0.0570163319165762,543431.015273457,0,nP13(4),Excited B(v=1)  3  2 F1e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,e,4,Ground,4,e,2,41405.4582432479,0.0010905005863523,42000.4693022706,595.011059022705,1.05438361200324,10059973.4840873,0,pP3(4),Excited B(v=1)  3  4 F3e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,e,5,Ground,4,e,2,41420.9812451386,0.000161561214294534,42015.9923041613,595.011059022705,0.156210366889677,1492094.75493761,0,oP23(4),Excited App(14)  3  3 F2e - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,2,Ground,4,e,1,41412.6073093526,0.0000230755780331404,41991.8287249932,579.221415640659,0.0206841641446746,153573.623512951,0,rQ21(4),Excited B(v=1)  4  4 F2f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,4,Ground,4,e,1,41430.6316540916,1.82568689868121E-7,42009.8530697323,579.221415640659,0.000163648370735807,1216.62653091899,0,qQ1(4),Excited App(14)  4  3 F1f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,5,Ground,4,e,1,41447.8937138595,0.0000121066570672634,42027.1151295002,579.221415640659,0.0108519960654039,80778.9042106063,0,sQ31(4),Excited App(14)  4  5 F3f - Ground v=0  4  3 F1e
LinearMolecule,Excited,4,f,2,Ground,4,e,2,41396.8176659705,0.0000798350293478605,41991.8287249932,595.011059022705,0.0771909228309095,572463.808638007,0,pQ23(4),Excited B(v=1)  4  4 F2f - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,4,Ground,4,e,2,41414.8420107096,6.31636472667735E-7,42009.8530697323,595.011059022705,0.000610716907316946,4535.12125559796,0,oQ13(4),Excited App(14)  4  3 F1f - Ground v=0  4  5 F3e
LinearMolecule,Excited,4,f,5,Ground,4,e,2,41432.1040704775,0.0000418856386124478,42027.1151295002,595.011059022705,0.0404984018201963,301113.193479707,0,qQ3(4),Excited App(14)  4  5 F3f - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,2,Ground,4,e,1,41406.9974593945,0.00110743059474227,41986.2188750351,579.221415640659,0.992663159622115,6027731.25053332,0,rR1(4),Excited B(v=1)  5  4 F1e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,3,Ground,4,e,1,41423.3389372524,3.42007524444651E-8,42002.5603528931,579.221415640659,0.0000306563925036561,186.374766491245,0,sR21(4),Excited A(10)  5  5 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,4,Ground,4,e,1,41429.9471833972,0.000298442938721149,42009.1685990379,579.221415640659,0.267514110522466,1627123.77512454,0,tR31(4),Excited B(v=1)  5  6 F3e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,5,Ground,4,e,1,41450.3256628099,0.000437733539370228,42029.5470784505,579.221415640659,0.392369472476915,2390065.53331593,0,sR21(4),Excited App(14)  5  5 F2e - Ground v=0  4  3 F1e
LinearMolecule,Excited,5,e,2,Ground,4,e,2,41391.2078160124,0.0000643451262518391,41986.2188750351,595.011059022705,0.0622140395716401,377349.220347704,0,pR13(4),Excited B(v=1)  5  4 F1e - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,4,Ground,4,e,2,41414.1575400152,0.00127612948091931,42009.1685990379,595.011059022705,1.23386454653481,7496261.64668024,0,rR3(4),Excited B(v=1)  5  6 F3e - Ground v=0  4  5 F3e
LinearMolecule,Excited,5,e,5,Ground,4,e,2,41434.5360194278,0.000328899955433621,42029.5470784505,595.011059022705,0.318006911080901,1934883.20898811,0,qR23(4),Excited App(14)  5  5 F2e - Ground v=0  4  5 F3e
LinearMolecule,Excited,3,f,2,Ground,4,f,1,41400.3081449273,0.00094563078188795,41991.9824340086,591.674289081329,0.899796655923598,8581841.67704748,0,pP2(4),Excited B(v=1)  3  3 F2f - Ground v=0  4  4 F2f
LinearMolecule,Excited,3,f,4,Ground,4,f,1,41416.1244921239,5.44847135117087E-6,42007.7987812052,591.674289081329,0.00518438739049,49502.9659650875,0,oP12(4),Excited App(14)  3  2 F1f - Ground v=0  4  4 F2f
LinearMolecule,Excited,3,f,5,Ground,4,f,1,41429.2917534781,0.000362592409237543,42020.9660425595,591.674289081329,0.345017784471701,3297534.98178503,0,qP32(4),Excited App(14)  3  4 F3f - Ground v=0  4  4 F2f
LinearMolecule,Excited,4,e,2,Ground,4,f,1,41394.180393627,6.22073146998799E-6,41985.8546827084,591.674289081329,0.00591921654973911,43889.74176369,0,pQ12(4),Excited B(v=1)  4  3 F1e - Ground v=0  4  4 F2f
