Line list produced by Pgopher 10.0.505 13 Feb 2017 17:57  64 bit (fpc 3.1.1 x86_64-Linux),10000505
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,2,f,1,Ground,3,f,1,49946.3739302653,0.00121710476620625,49952.1320329046,5.75810263925675,0.783913837109171,18379498.6780777,0,pP1(3),Excited C(0)  2  1 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,3,Ground,3,f,1,49992.4251714589,0.00112900245380532,49998.1832740981,5.75810263925675,0.727168827402507,17096267.5978511,0,pP1(3),Excited B(0)  2  1 F1f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,4,Ground,3,f,1,50003.2225593284,0.000241470552263746,50008.9806619676,5.75810263925675,0.155526551558887,3658911.99211744,0,qP21(3),Excited B(0)  2  2 F2f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,5,Ground,3,f,1,50010.2715219742,8.89015761650416E-8,50016.0296246135,5.75810263925675,0.0000572598001680829,1347.66175463704,0,rP31(3),Excited B(0)  2  3 F3f - Ground X(0)  3  2 F1f
LinearMolecule,Excited,2,f,1,Ground,3,f,2,49932.5868022105,1.72271427243413E-6,49952.1320329046,19.5452306940766,0.00118541399389647,27769.9875449064,0,nP13(3),Excited C(0)  2  1 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,2,Ground,3,f,2,49946.0325090556,0.00165516315468368,49965.5777397496,19.5452306940766,1.13893150892142,26702629.6720946,0,pP3(3),Excited C(0)  2  3 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,3,Ground,3,f,2,49978.638043404,0.0000947043161960589,49998.1832740981,19.5452306940766,0.0651668262680498,1530852.19106141,0,nP13(3),Excited B(0)  2  1 F1f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,4,Ground,3,f,2,49989.4354312735,0.000312865147170814,50008.9806619676,19.5452306940766,0.215285105367317,5060601.24522589,0,oP23(3),Excited B(0)  2  2 F2f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,2,f,5,Ground,3,f,2,49996.4843939194,0.000357644009206835,50016.0296246135,19.5452306940766,0.246097812115986,5787347.92559766,0,pP3(3),Excited B(0)  2  3 F3f - Ground X(0)  3  4 F3f
LinearMolecule,Excited,3,e,1,Ground,3,f,1,49961.3362547819,0.0000615258662290568,49967.0943574211,5.75810263925675,0.0396276304359754,664240.945145235,0,rQ21(3),Excited C(0)  3  3 F2e - Ground X(0)  3  2 F1f
