cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c       cond_initial.dat
c       May 2006 Wakelam Valentine
c       input file of the initial conditions
c       Abundances compared to H
c       Colums indicate:
c       number  species  charge  element (H, He, C, O, S, Grain)  Abundance
c       Please respect the format
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
0.              +- H  He C  N  O  Si S  Fe Na Mg Cl P  K  Ar Ti
 473 H2NO2+     1  2  0  0  1  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.3900D+00  4.2220D-03 -1.1590D-06  1.6160D-10 -9.4600D-15  1.6140D+05 -1.2070D+01  7.3900D+00  4.2220D-03 -1.1590D-06  1.6160D-10 -9.4600D-15  1.6140D+05 -1.2070D+01  BURCAT
 474 H2NO3+     1  2  0  0  1  3  0  0  0  0  0  0  0  0  0  0  0.0000D+00  8.5100D+00  4.7130D-03 -1.3550D-06  1.9590D-10 -1.1740D-14  1.6040D+05 -1.5610D+01  8.5100D+00  4.7130D-03 -1.3550D-06  1.9590D-10 -1.1740D-14  1.6040D+05 -1.5610D+01  BURCAT
 475 Si2H2+     1  2  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 476 Si2H3+     1  3  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 477 Si2H4+     1  4  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 478 Si2H5+     1  5  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 479 Si3H2+     1  2  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 480 Si3H3+     1  3  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 481 Si3H4+     1  4  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 482 Si3H5+     1  5  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 483 Si3H6+     1  6  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 484 Si3H7+     1  7  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 485 Si4H2+     1  2  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 486 Si4H3+     1  3  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 487 Si4H4+     1  4  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 488 Si4H5+     1  5  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 489 Si4H6+     1  6  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 490 Si4H7+     1  7  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 491 SiCH2+     1  2  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 492 SiCH3+     1  3  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 493 SiCH4+     1  4  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 494 SiCH5+     1  5  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 495 SiC2H+     1  1  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 496 SiH3O+     1  3  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 497 SiH3O-    -1  3  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 498 aCHNO+     1  6  0  2  1  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 499 C2H4NO-   -1  4  0  2  1  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 500 C2H5O2+    1  5  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.0400D+00  1.5992D-02 -5.7920D-06  9.4240D-10 -5.6300D-14  1.1812D+05 -9.5800D+00  7.0400D+00  1.5992D-02 -5.7920D-06  9.4240D-10 -5.6300D-14  1.1812D+05 -9.5800D+00  BURCAT
 501 C4H7O2+    1  7  0  4  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  9.4800D+00  2.5052D-02 -9.3920D-06  1.5522D-09 -9.3140D-14  8.9640D+04 -2.0300D+01  9.4800D+00  2.5052D-02 -9.3920D-06  1.5522D-09 -9.3140D-14  8.9640D+04 -2.0300D+01  BURCAT
 502 CH2NO2-   -1  2  0  1  1  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 503 CH3NO2+    1  3  0  1  1  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  8.6100D+00  8.7520D-03 -2.9590D-06  4.6650D-10 -2.7880D-14  1.4716D+05 -1.7430D+01  8.6100D+00  8.7520D-03 -2.9590D-06  4.6650D-10 -2.7880D-14  1.4716D+05 -1.7430D+01  BURCAT
 504 CH4NO2+    1  4  0  1  1  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.3700D+00  1.2512D-02 -4.4190D-06  7.0950D-10 -4.2280D-14  1.2736D+05 -9.9900D+00  7.3700D+00  1.2512D-02 -4.4190D-06  7.0950D-10 -4.2280D-14  1.2736D+05 -9.9900D+00  BURCAT
 505 MgH2O2+    1  2  0  0  0  2  0  0  0  0  1  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 506 SiC2H3+    1  3  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 507 SiC2H4+    1  4  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 508 SiC2H5+    1  5  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 509 SiC2H6+    1  6  0  2  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 510 TiC2H4+    1  4  0  2  0  0  0  0  0  0  0  0  0  0  0  1  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 511 h          0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 512 f+         1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 513 BC         0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.6056D+00 -1.9593D-04  1.0674D-07 -1.6424D-11  8.1871D-16  8.5412D+04  4.1924D+00  2.5542D+00 -3.2154D-04  7.3379D-07 -7.3223D-10  2.6652D-13  8.5443D+04  4.5313D+00  BURCAT
 514 BC_1D      0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.6056D+00 -1.9593D-04  1.0674D-07 -1.6424D-11  8.1871D-16  2.5951D+05  4.1924D+00  2.5542D+00 -3.2154D-04  7.3379D-07 -7.3223D-10  2.6652D-13  2.5954D+05  4.5313D+00  BURCAT
 515 BC_1S      0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.6056D+00 -1.9593D-04  1.0674D-07 -1.6424D-11  8.1871D-16  4.3361D+05  4.1924D+00  2.5542D+00 -3.2154D-04  7.3379D-07 -7.3223D-10  2.6652D-13  4.3364D+05  4.5313D+00  BURCAT
 516 BH         0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  2.5474D+04 -4.4668D-01  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  2.5474D+04 -4.4668D-01  BURCAT
 517 BK         0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0.0000D+00  2.1146D+00  8.2702D-04 -5.9852D-07  1.6978D-10 -1.2906D-14  1.0090D+04  7.1215D+00  2.5000D+00 -7.5181D-08  2.7017D-10 -3.9519D-13  2.0036D-16  9.9588D+03  5.0405D+00  BURCAT
 518 BN         0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.4159D+00  1.7489D-04 -1.1902D-07  3.0226D-11 -2.0361D-15  5.6134D+04  4.6496D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  5.6105D+04  4.1939D+00  BURCAT
 519 BO         0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5436D+00 -2.7316D-05 -4.1903D-09  4.9548D-12 -4.7955D-16  2.9226D+04  4.9223D+00  3.1683D+00 -3.2793D-03  6.6431D-06 -6.1281D-09  2.1127D-12  2.9122D+04  2.0519D+00  BURCAT
 520 BO_1D      0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.4937D+00  1.3762D-05 -1.0040D-08  2.7601D-12 -2.0160D-16  5.1999D+04  4.6505D+00  2.4999D+00  1.7194D-07 -3.4522D-10  3.7134D-13 -1.7096D-16  5.1997D+04  4.6168D+00  BURCAT
 521 BO_1S      0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.4937D+00  1.3762D-05 -1.0040D-08  2.7601D-12 -2.0160D-16  5.1999D+04  4.6505D+00  2.4999D+00  1.7194D-07 -3.4522D-10  3.7134D-13 -1.7096D-16  5.1997D+04  4.6168D+00  BURCAT
 522 BAr        0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02  4.3797D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02  4.3797D+00  BURCAT
 523 BCl        0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0.0000D+00  2.9466D+00 -3.8599D-04  1.3614D-07 -2.1703D-11  1.2875D-15  1.3697D+04  3.1133D+00  2.2606D+00  1.5415D-03 -6.8028D-07 -1.5997D-09  1.1542D-12  1.3855D+04  6.5702D+00  BURCAT
 524 BFe        0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0.0000D+00  3.2620D+00 -1.0558D-03  5.9291D-07 -1.0719D-10  7.4806D-15  4.9097D+04  3.5244D+00  1.7074D+00  1.0634D-02 -2.7612D-05  2.8092D-08 -1.0122D-11  4.9184D+04  9.8081D+00  BURCAT
 525 BHe        0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02  9.2872D-01  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00 -7.4538D+02  9.2872D-01  BURCAT
 526 BMg        0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0.0000D+00  2.3166D+00  3.6587D-04 -2.3323D-07  5.3712D-11 -2.9951D-15  1.7012D+04  4.6345D+00  2.5000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.6947D+04  3.6343D+00  BURCAT
 527 BNa        0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0.0000D+00  2.3986D+00  2.1547D-04 -1.4908D-07  3.6682D-11 -1.6604D-15  1.2194D+04  4.7918D+00  2.5000D+00 -4.9849D-10  1.7603D-12 -2.5446D-15  1.2760D-18  1.2160D+04  4.2440D+00  BURCAT
 528 BSi        0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5809D+00 -2.0654D-04  1.9338D-07 -4.5736D-11  3.3720D-15  5.3383D+04  5.6052D+00  3.7647D+00 -7.1206D-03  1.5731D-05 -1.5382D-08  5.5318D-12  5.3205D+04  3.0223D-01  BURCAT
 529 BTi        0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0.0000D+00  3.1545D+00 -1.3096D-03  8.7342D-07 -1.5364D-10  9.0747D-15  5.6001D+04  6.3906D+00  3.1545D+00 -1.3096D-03  8.7342D-07 -1.5364D-10  9.0747D-15  5.6001D+04  6.3906D+00  BURCAT
 530 BC2        0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.2529D+00  1.2319D-03 -4.5035D-07  7.4936D-11 -4.5793D-15  9.8374D+04  3.9586D+00  3.6939D+00 -1.8477D-03  5.2371D-06 -3.8397D-09  8.6114D-13  9.8382D+04  2.2368D+00  BURCAT
 531 BCH        0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.5209D+00  1.7654D-03 -4.6148D-07  5.9290D-11 -3.3475D-15  7.0995D+04  7.4052D+00  3.4898D+00  3.2432D-04 -1.6900D-06  3.1628D-09 -1.4062D-12  7.0661D+04  2.0843D+00  BURCAT
 532 BCN        0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.3991D+00  7.4655D-04 -1.4149D-07  1.8675D-11 -1.2603D-15  5.1657D+04  4.6715D+00  3.6126D+00 -9.5302D-04  2.1376D-06 -3.0500D-10 -4.7052D-13  5.1708D+04  3.9824D+00  BURCAT
 533 BCO        0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.0485D+00  1.3517D-03 -4.8579D-07  7.8854D-11 -4.6981D-15 -1.4266D+04  6.0171D+00  3.5795D+00 -6.1035D-04  1.0168D-06  9.0701D-10 -9.0442D-13 -1.4344D+04  3.5084D+00  BURCAT
 534 BH2        0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.9329D+00  8.2661D-04 -1.4640D-07  1.5410D-11 -6.8880D-16 -8.1307D+02 -1.0243D+00  2.3443D+00  7.9805D-03 -1.9478D-05  2.0157D-08 -7.3761D-12 -9.1794D+02  6.8301D-01  BURCAT
 535 BHN        0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.7837D+00  1.3299D-03 -4.2479D-07  7.8349D-11 -5.5045D-15  4.2346D+04  5.7408D+00  3.4930D+00  3.1180D-04 -1.4891D-06  2.4817D-09 -1.0357D-12  4.2106D+04  1.8483D+00  BURCAT
 536 BHNX       0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.9270D+00  1.0969D-03 -3.3275D-07  7.3940D-11 -5.8247D-15  6.0401D+04  4.5325D+00  3.4607D+00  4.8219D-04 -1.8530D-06  2.8305D-09 -1.1610D-12  6.0223D+04  1.5906D+00  BURCAT
 537 BHO        0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.8385D+00  1.1074D-03 -2.9400D-07  4.2070D-11 -2.4229D-15  3.6978D+03  5.8449D+00  3.9920D+00 -2.4011D-03  4.6166D-06 -3.8792D-09  1.3632D-12  3.3689D+03 -1.0400D-01  BURCAT
 538 BKH        0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0.0000D+00  3.6155D+00  1.1012D-03 -2.8045D-07  1.7127D-11  4.7946D-16  1.3958D+04  2.2092D+00  3.6155D+00  1.1012D-03 -2.8045D-07  1.7127D-11  4.7946D-16  1.3958D+04  2.2092D+00  BURCAT
 539 BN2        0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.9526D+00  1.3969D-03 -4.9263D-07  7.8601D-11 -4.6076D-15 -9.2395D+02  5.8719D+00  3.5310D+00 -1.2366D-04 -5.0300D-07  2.4353D-09 -1.4088D-12 -1.0470D+03  2.9675D+00  BURCAT
 540 BNO        0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.2607D+00  1.1910D-03 -4.2912D-07  6.9448D-11 -4.0330D-15  9.9214D+03  6.3690D+00  4.2186D+00 -4.6399D-03  1.1044D-05 -9.3406D-09  2.8055D-12  9.8451D+03  2.2806D+00  BURCAT
 541 BO2        0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.6610D+00  6.5637D-04 -1.4115D-07  2.0580D-11 -1.2991D-15 -1.2160D+03  3.4154D+00  3.7825D+00 -2.9967D-03  9.8473D-06 -9.6813D-09  3.2437D-12 -1.0639D+03  3.6577D+00  BURCAT
 542 BO2_D      0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.4585D+00  1.0405D-03 -2.7966D-07  3.1144D-11 -8.5566D-16  1.0223D+04  4.1526D+00  3.7854D+00 -3.2193D-03  1.1232D-05 -1.1725D-08  4.1766D-12  1.0292D+04  3.2732D+00  BURCAT
 543 BO3        0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.2330D+01 -1.1932D-02  7.9874D-06 -1.7719D-09  1.2608D-13  1.2676D+04 -4.0882D+01  3.4074D+00  2.0538D-03  1.3849D-05 -2.2331D-08  9.7607D-12  1.5864D+04  8.2825D+00  BURCAT
 544 BC2H       0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.6627D+00  3.8249D-03 -1.3663D-06  2.1346D-10 -1.2322D-14  6.7168D+04  3.9221D+00  2.8987D+00  1.3299D-02 -2.8073D-05  2.8948D-08 -1.0750D-11  6.7062D+04  6.1855D+00  BURCAT
 545 BC4H       0  1  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  7.7180D+00  5.1254D-03 -1.8374D-06  2.9624D-10 -1.7719D-14  9.1068D+04 -1.5162D+01  9.3809D-01  3.8592D-02 -6.8675D-05  6.1326D-08 -2.0897D-11  9.2312D+04  1.6501D+01  BURCAT
 546 BC2N       0  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  5.3196D+00  1.6832D-03 -6.5052D-07  1.1012D-10 -6.8095D-15  8.5373D+04 -2.5645D+00  3.2444D+00  4.8573D-03  2.6043D-06 -8.1672D-09  3.9167D-12  8.6060D+04  8.7466D+00  BURCAT
 547 BC2O       0  0  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  5.4247D+00  1.8539D-03 -5.1793D-07  6.7765D-11 -3.5332D-15  4.3716D+04 -3.6961D+00  2.8628D+00  1.1970D-02 -1.8085D-05  1.5278D-08 -5.2006D-12  4.4313D+04  8.8976D+00  BURCAT
 548 BCH2       0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.1463D+00  3.0367D-03 -9.9647D-07  1.5048D-10 -8.5734D-15  4.6041D+04  4.7234D+00  3.7176D+00  1.2739D-03  2.1735D-06 -3.4886D-09  1.6521D-12  4.5872D+04  1.7530D+00  BURCAT
 549 BCH2X      0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.1350D+00  2.8959D-03 -8.1667D-07  1.1357D-10 -6.3626D-15  5.0504D+04  4.0603D+00  4.1933D+00 -2.3311D-03  8.1568D-06 -6.6299D-09  1.9323D-12  5.0366D+04 -7.4673D-01  BURCAT
 550 BCH3       0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  2.9781D+00  5.7979D-03 -1.9756D-06  3.0730D-10 -1.7917D-14  1.6510D+04  4.7225D+00  3.6572D+00  2.1266D-03  5.4584D-06 -6.6181D-09  2.4657D-12  1.6423D+04  1.6735D+00  BURCAT
 551 BCH4       0  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  1.9118D+00  9.6027D-03 -3.3839D-06  5.3880D-10 -3.1931D-14 -1.0099D+04  8.4824D+00  5.1483D+00 -1.3700D-02  4.9375D-05 -4.9195D-08  1.7010D-11 -1.0245D+04 -4.6332D+00  BURCAT
 552 BJCH4      0  4  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  BENSON
 553 BCHO       0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0.0000D+00  3.9200D+00  2.5228D-03 -6.7100D-07  1.0562D-10 -7.4380D-15  3.6534D+03  3.5808D+00  4.2375D+00 -3.3208D-03  1.4003D-05 -1.3424D-08  4.3742D-12  3.8724D+03  3.3083D+00  BURCAT
